product_key,product_id,category,sub_category,product_name
1161,OFF-PA-10002246,Home & Personal Care,Shampoos,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
1162,OFF-PA-10002250,Home & Personal Care,Shampoos,Things To Do Today Pad
1163,OFF-PA-10002254,Home & Personal Care,Shampoos,Xerox 1883
1164,OFF-PA-10002259,Home & Personal Care,Shampoos,"Geographics Note Cards, Blank, White, 8 1/2"" x 11"""
1165,OFF-PA-10002262,Home & Personal Care,Shampoos,Xerox 192
1166,OFF-PA-10002319,Home & Personal Care,Shampoos,Xerox 1944
1167,OFF-PA-10002333,Home & Personal Care,Shampoos,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream"
1168,OFF-PA-10002365,Home & Personal Care,Shampoos,Xerox 1967
1169,OFF-PA-10002377,Home & Personal Care,Shampoos,Xerox 1916
1170,OFF-PA-10002421,Home & Personal Care,Shampoos,Embossed Ink Jet Note Cards
1171,OFF-PA-10002464,Home & Personal Care,Shampoos,HP Office Recycled Paper (20Lb. and 87 Bright)
1172,OFF-PA-10002479,Home & Personal Care,Shampoos,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)
1173,OFF-PA-10002499,Home & Personal Care,Shampoos,Xerox 1890
1174,OFF-PA-10002552,Home & Personal Care,Shampoos,Xerox 1958
1175,OFF-PA-10002558,Home & Personal Care,Shampoos,Xerox 1938
1176,OFF-PA-10002581,Home & Personal Care,Shampoos,Xerox 1951
1177,OFF-PA-10002586,Home & Personal Care,Shampoos,Xerox 1970
1178,OFF-PA-10002606,Home & Personal Care,Shampoos,Xerox 1928
1179,OFF-PA-10002615,Home & Personal Care,Shampoos,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
1180,OFF-PA-10002659,Home & Personal Care,Shampoos,Avoid Verbal Orders Carbonless Minifold Book
1181,OFF-PA-10002666,Home & Personal Care,Shampoos,Southworth 25% Cotton Linen-Finish Paper & Envelopes
1182,OFF-PA-10002689,Home & Personal Care,Shampoos,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)
1183,OFF-PA-10002709,Home & Personal Care,Shampoos,Xerox 1956
1184,OFF-PA-10002713,Home & Personal Care,Shampoos,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
1185,OFF-PA-10002741,Home & Personal Care,Shampoos,Xerox 1980
1186,OFF-PA-10002749,Home & Personal Care,Shampoos,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page"
1187,OFF-PA-10002751,Home & Personal Care,Shampoos,Xerox 1920
1188,OFF-PA-10002764,Home & Personal Care,Shampoos,Easy-staple paper
1189,OFF-PA-10002787,Home & Personal Care,Shampoos,Xerox 227
1190,OFF-PA-10002870,Home & Personal Care,Shampoos,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”"
1191,OFF-PA-10002893,Home & Personal Care,Shampoos,"Wirebound Service Call Books, 5 1/2"" x 4"""
1192,OFF-PA-10002923,Home & Personal Care,Shampoos,Xerox 1942
1193,OFF-PA-10002947,Home & Personal Care,Shampoos,Xerox 1923
1194,OFF-PA-10002960,Home & Personal Care,Shampoos,Xerox 1926
1195,OFF-PA-10002968,Home & Personal Care,Shampoos,Xerox 1973
1196,OFF-PA-10002986,Home & Personal Care,Shampoos,Xerox 1898
1197,OFF-PA-10003001,Home & Personal Care,Shampoos,Xerox 1986
1198,OFF-PA-10003016,Home & Personal Care,Shampoos,"Adams ""While You Were Out"" Message Pads"
1199,OFF-PA-10003022,Home & Personal Care,Shampoos,Xerox 1992
1200,OFF-PA-10003036,Home & Personal Care,Shampoos,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
1201,OFF-PA-10003039,Home & Personal Care,Shampoos,Xerox 1960
1202,OFF-PA-10003063,Home & Personal Care,Shampoos,EcoTones Memo Sheets
1203,OFF-PA-10003072,Home & Personal Care,Shampoos,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
1204,OFF-PA-10003127,Home & Personal Care,Shampoos,Easy-staple paper
1205,OFF-PA-10003129,Home & Personal Care,Shampoos,Tops White Computer Printout Paper
1206,OFF-PA-10003134,Home & Personal Care,Shampoos,Xerox 1937
1207,OFF-PA-10003172,Home & Personal Care,Shampoos,Xerox 1996
1208,OFF-PA-10003177,Home & Personal Care,Shampoos,Xerox 1999
1209,OFF-PA-10003205,Home & Personal Care,Shampoos,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
1210,OFF-PA-10003228,Home & Personal Care,Shampoos,Xerox 1917
1211,OFF-PA-10003256,Home & Personal Care,Shampoos,Avery Personal Creations Heavyweight Cards
1212,OFF-PA-10003270,Home & Personal Care,Shampoos,Xerox 1954
1213,OFF-PA-10003302,Home & Personal Care,Shampoos,Xerox 1906
1214,OFF-PA-10003309,Home & Personal Care,Shampoos,Xerox 211
1215,OFF-PA-10003349,Home & Personal Care,Shampoos,Xerox 1957
1216,OFF-PA-10003363,Home & Personal Care,Shampoos,Xerox 204
1217,OFF-PA-10003395,Home & Personal Care,Shampoos,Xerox 1941
1218,OFF-PA-10003424,Home & Personal Care,Shampoos,"""While you Were Out"" Message Book, One Form per Page"
1219,OFF-PA-10003441,Home & Personal Care,Shampoos,Xerox 226
1220,OFF-PA-10003465,Home & Personal Care,Shampoos,Xerox 1912
1221,OFF-PA-10003543,Home & Personal Care,Shampoos,Xerox 1985
1222,OFF-PA-10003591,Home & Personal Care,Shampoos,Southworth 100% Cotton The Best Paper
1223,OFF-PA-10003625,Home & Personal Care,Shampoos,Xerox 1979
1224,OFF-PA-10003641,Home & Personal Care,Shampoos,Xerox 1909
1225,OFF-PA-10003651,Home & Personal Care,Shampoos,Xerox 1968
1226,OFF-PA-10003656,Home & Personal Care,Shampoos,Xerox 1935
1227,OFF-PA-10003657,Home & Personal Care,Shampoos,Xerox 1927
1228,OFF-PA-10003673,Home & Personal Care,Shampoos,Strathmore Photo Mount Cards
1229,OFF-PA-10003724,Home & Personal Care,Shampoos,"Wirebound Message Book, 4 per Page"
1230,OFF-PA-10003729,Home & Personal Care,Shampoos,Xerox 1998
1231,OFF-PA-10003739,Home & Personal Care,Shampoos,Xerox 1969
1232,OFF-PA-10003790,Home & Personal Care,Shampoos,Xerox 1991
1233,OFF-PA-10003797,Home & Personal Care,Shampoos,Xerox 209
1234,OFF-PA-10003823,Home & Personal Care,Shampoos,Xerox 197
1235,OFF-PA-10003845,Home & Personal Care,Shampoos,Xerox 1987
1236,OFF-PA-10003848,Home & Personal Care,Shampoos,Xerox 1997
1237,OFF-PA-10003883,Home & Personal Care,Shampoos,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5"""
1238,OFF-PA-10003892,Home & Personal Care,Shampoos,Xerox 1943
1239,OFF-PA-10003893,Home & Personal Care,Shampoos,Xerox 1962
1240,OFF-PA-10003919,Home & Personal Care,Shampoos,Xerox 1989
1241,OFF-PA-10003936,Home & Personal Care,Shampoos,Xerox 1994
1242,OFF-PA-10003953,Home & Personal Care,Shampoos,Xerox 218
1243,OFF-PA-10003971,Home & Personal Care,Shampoos,Xerox 1965
1244,OFF-PA-10004000,Home & Personal Care,Shampoos,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle"
1245,OFF-PA-10004022,Home & Personal Care,Shampoos,Hammermill Color Copier Paper (28Lb. and 96 Bright)
1246,OFF-PA-10004039,Home & Personal Care,Shampoos,Xerox 1882
1247,OFF-PA-10004040,Home & Personal Care,Shampoos,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)
1248,OFF-PA-10004041,Home & Personal Care,Shampoos,"It's Hot Message Books with Stickers, 2 3/4"" x 5"""
1249,OFF-PA-10004071,Home & Personal Care,Shampoos,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
1250,OFF-PA-10004082,Home & Personal Care,Shampoos,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
1251,OFF-PA-10004092,Home & Personal Care,Shampoos,Tops Green Bar Computer Printout Paper
1252,OFF-PA-10004100,Home & Personal Care,Shampoos,Xerox 216
1253,OFF-PA-10004101,Home & Personal Care,Shampoos,Xerox 1894
1254,OFF-PA-10004156,Home & Personal Care,Shampoos,Xerox 188
1255,OFF-PA-10004239,Home & Personal Care,Shampoos,Xerox 1953
1256,OFF-PA-10004243,Home & Personal Care,Shampoos,Xerox 1939
1257,OFF-PA-10004248,Home & Personal Care,Shampoos,Xerox 1990
1258,OFF-PA-10004255,Home & Personal Care,Shampoos,Xerox 219
1259,OFF-PA-10004285,Home & Personal Care,Shampoos,Xerox 1959
1260,OFF-PA-10004327,Home & Personal Care,Shampoos,Xerox 1911
1261,OFF-PA-10004353,Home & Personal Care,Shampoos,Southworth 25% Cotton Premium Laser Paper and Envelopes
1262,OFF-PA-10004355,Home & Personal Care,Shampoos,Xerox 231
1263,OFF-PA-10004359,Home & Personal Care,Shampoos,Multicolor Computer Printout Paper
1264,OFF-PA-10004381,Home & Personal Care,Shampoos,14-7/8 x 11 Blue Bar Computer Printout Paper
1265,OFF-PA-10004405,Home & Personal Care,Shampoos,Rediform Voice Mail Log Books
1266,OFF-PA-10004438,Home & Personal Care,Shampoos,Xerox 1907
1267,OFF-PA-10004451,Home & Personal Care,Shampoos,Xerox 222
1268,OFF-PA-10004470,Home & Personal Care,Shampoos,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages"
1269,OFF-PA-10004475,Home & Personal Care,Shampoos,Xerox 1940
1270,OFF-PA-10004519,Home & Personal Care,Shampoos,Spiral Phone Message Books with Labels by Adams
1271,OFF-PA-10004530,Home & Personal Care,Shampoos,Personal Creations Ink Jet Cards and Labels
1272,OFF-PA-10004569,Home & Personal Care,Shampoos,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page"
1273,OFF-PA-10004609,Home & Personal Care,Shampoos,Xerox 221
1274,OFF-PA-10004610,Home & Personal Care,Shampoos,Xerox 1900
1275,OFF-PA-10004621,Home & Personal Care,Shampoos,Xerox 212
1276,OFF-PA-10004665,Home & Personal Care,Shampoos,Advantus Motivational Note Cards
1277,OFF-PA-10004675,Home & Personal Care,Shampoos,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""
1278,OFF-PA-10004733,Home & Personal Care,Shampoos,Things To Do Today Spiral Book
1279,OFF-PA-10004734,Home & Personal Care,Shampoos,Southworth Structures Collection
1280,OFF-PA-10004735,Home & Personal Care,Shampoos,Xerox 1905
1281,OFF-PA-10004782,Home & Personal Care,Shampoos,Xerox 228
1282,OFF-PA-10004888,Home & Personal Care,Shampoos,Xerox 217
1283,OFF-PA-10004911,Home & Personal Care,Shampoos,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk"
1284,OFF-PA-10004947,Home & Personal Care,Shampoos,Easy-staple paper
1285,OFF-PA-10004948,Home & Personal Care,Shampoos,Xerox 190
1286,OFF-PA-10004965,Home & Personal Care,Shampoos,Xerox 1921
1287,OFF-PA-10004971,Home & Personal Care,Shampoos,Xerox 196
1288,OFF-PA-10004983,Home & Personal Care,Shampoos,Xerox 23
1289,OFF-PA-10004996,Home & Personal Care,Shampoos,"Speediset Carbonless Redi-Letter 7"" x 8 1/2"""
1290,OFF-ST-10000025,Home & Personal Care,Deodorants,Fellowes Stor/Drawer Steel Plus Storage Drawers
1291,OFF-ST-10000036,Home & Personal Care,Deodorants,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"
1292,OFF-ST-10000046,Home & Personal Care,Deodorants,Fellowes Super Stor/Drawer Files
1293,OFF-ST-10000060,Home & Personal Care,Deodorants,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
1294,OFF-ST-10000078,Home & Personal Care,Deodorants,Tennsco 6- and 18-Compartment Lockers
1295,OFF-ST-10000107,Home & Personal Care,Deodorants,Fellowes Super Stor/Drawer
1296,OFF-ST-10000129,Home & Personal Care,Deodorants,Fellowes Recycled Storage Drawers
1297,OFF-ST-10000136,Home & Personal Care,Deodorants,Letter Size File
1298,OFF-ST-10000142,Home & Personal Care,Deodorants,Deluxe Rollaway Locking File with Drawer
1299,OFF-ST-10000321,Home & Personal Care,Deodorants,Akro Stacking Bins
1300,OFF-ST-10000344,Home & Personal Care,Deodorants,"Neat Ideas Personal Hanging Folder Files, Black"
1301,OFF-ST-10000352,Home & Personal Care,Deodorants,Acco Perma 2700 Stacking Storage Drawers
1302,OFF-ST-10000419,Home & Personal Care,Deodorants,"Rogers Jumbo File, Granite"
1303,OFF-ST-10000464,Home & Personal Care,Deodorants,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"
1304,OFF-ST-10000532,Home & Personal Care,Deodorants,Advantus Rolling Drawer Organizers
1305,OFF-ST-10000563,Home & Personal Care,Deodorants,Fellowes Bankers Box Stor/Drawer Steel Plus
1306,OFF-ST-10000585,Home & Personal Care,Deodorants,Economy Rollaway Files
1307,OFF-ST-10000604,Home & Personal Care,Deodorants,Home/Office Personal File Carts
1308,OFF-ST-10000615,Home & Personal Care,Deodorants,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
1309,OFF-ST-10000617,Home & Personal Care,Deodorants,Woodgrain Magazine Files by Perma
1310,OFF-ST-10000636,Home & Personal Care,Deodorants,Rogers Profile Extra Capacity Storage Tub
1311,OFF-ST-10000642,Home & Personal Care,Deodorants,"Tennsco Lockers, Gray"
1312,OFF-ST-10000649,Home & Personal Care,Deodorants,Hanging Personal Folder File
1313,OFF-ST-10000675,Home & Personal Care,Deodorants,"File Shuttle II and Handi-File, Black"
1314,OFF-ST-10000676,Home & Personal Care,Deodorants,Fellowes Econo/Stor Drawers
1315,OFF-ST-10000689,Home & Personal Care,Deodorants,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
1316,OFF-ST-10000736,Home & Personal Care,Deodorants,Carina Double Wide Media Storage Towers in Natural & Black
1317,OFF-ST-10000760,Home & Personal Care,Deodorants,Eldon Fold 'N Roll Cart System
1318,OFF-ST-10000777,Home & Personal Care,Deodorants,"Companion Letter/Legal File, Black"
1319,OFF-ST-10000798,Home & Personal Care,Deodorants,2300 Heavy-Duty Transfer File Systems by Perma
1320,OFF-ST-10000876,Home & Personal Care,Deodorants,Eldon Simplefile Box Office
1321,OFF-ST-10000877,Home & Personal Care,Deodorants,Recycled Steel Personal File for Standard File Folders
1322,OFF-ST-10000885,Home & Personal Care,Deodorants,Fellowes Desktop Hanging File Manager
1323,OFF-ST-10000918,Home & Personal Care,Deodorants,Crate-A-Files
1324,OFF-ST-10000934,Home & Personal Care,Deodorants,"Contico 72""H Heavy-Duty Storage System"
1325,OFF-ST-10000943,Home & Personal Care,Deodorants,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
1326,OFF-ST-10000991,Home & Personal Care,Deodorants,Space Solutions HD Industrial Steel Shelving.
1327,OFF-ST-10001031,Home & Personal Care,Deodorants,Adjustable Personal File Tote
1328,OFF-ST-10001034,Home & Personal Care,Deodorants,Eldon File Chest Portable File
1329,OFF-ST-10001097,Home & Personal Care,Deodorants,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers
1330,OFF-ST-10001128,Home & Personal Care,Deodorants,"Carina Mini System Audio Rack, Model AR050B"
1331,OFF-ST-10001172,Home & Personal Care,Deodorants,"Tennsco Lockers, Sand"
1332,OFF-ST-10001228,Home & Personal Care,Deodorants,"Fellowes Personal Hanging Folder Files, Navy"
1333,OFF-ST-10001272,Home & Personal Care,Deodorants,"Mini 13-1/2 Capacity Data Binder Rack, Pearl"
1334,OFF-ST-10001291,Home & Personal Care,Deodorants,"Tenex Personal Self-Stacking Standard File Box, Black/Gray"
1335,OFF-ST-10001321,Home & Personal Care,Deodorants,"Decoflex Hanging Personal Folder File, Blue"
1336,OFF-ST-10001325,Home & Personal Care,Deodorants,Sterilite Officeware Hinged File Box
1337,OFF-ST-10001328,Home & Personal Care,Deodorants,"Personal Filing Tote with Lid, Black/Gray"
1338,OFF-ST-10001370,Home & Personal Care,Deodorants,Sensible Storage WireTech Storage Systems
1339,OFF-ST-10001414,Home & Personal Care,Deodorants,Decoflex Hanging Personal Folder File
1340,OFF-ST-10001418,Home & Personal Care,Deodorants,Carina Media Storage Towers in Natural & Black
1341,OFF-ST-10001469,Home & Personal Care,Deodorants,Fellowes Bankers Box Recycled Super Stor/Drawer
1342,OFF-ST-10001476,Home & Personal Care,Deodorants,Steel Personal Filing/Posting Tote
1343,OFF-ST-10001490,Home & Personal Care,Deodorants,"Hot File 7-Pocket, Floor Stand"
1344,OFF-ST-10001496,Home & Personal Care,Deodorants,Standard Rollaway File with Lock
1345,OFF-ST-10001505,Home & Personal Care,Deodorants,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
1346,OFF-ST-10001511,Home & Personal Care,Deodorants,Space Solutions Commercial Steel Shelving
1347,OFF-ST-10001522,Home & Personal Care,Deodorants,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h"
1348,OFF-ST-10001526,Home & Personal Care,Deodorants,Iceberg Mobile Mega Data/Printer Cart
1349,OFF-ST-10001558,Home & Personal Care,Deodorants,Acco Perma 4000 Stacking Storage Drawers
1350,OFF-ST-10001580,Home & Personal Care,Deodorants,Super Decoflex Portable Personal File
1351,OFF-ST-10001590,Home & Personal Care,Deodorants,"Tenex Personal Project File with Scoop Front Design, Black"
1352,OFF-ST-10001627,Home & Personal Care,Deodorants,Eldon Jumbo ProFile Portable File Boxes Graphite/Black
1353,OFF-ST-10001713,Home & Personal Care,Deodorants,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
1354,OFF-ST-10001780,Home & Personal Care,Deodorants,Tennsco 16-Compartment Lockers with Coat Rack
1355,OFF-ST-10001809,Home & Personal Care,Deodorants,Fellowes Officeware Wire Shelving
1356,OFF-ST-10001837,Home & Personal Care,Deodorants,"SAFCO Mobile Desk Side File, Wire Frame"
1357,OFF-ST-10001932,Home & Personal Care,Deodorants,Fellowes Staxonsteel Drawer Files
1358,OFF-ST-10001963,Home & Personal Care,Deodorants,Tennsco Regal Shelving Units
1359,OFF-ST-10002011,Home & Personal Care,Deodorants,Smead Adjustable Mobile File Trolley with Lockable Top
1360,OFF-ST-10002182,Home & Personal Care,Deodorants,"Iris 3-Drawer Stacking Bin, Black"
1361,OFF-ST-10002205,Home & Personal Care,Deodorants,File Shuttle I and Handi-File
1362,OFF-ST-10002214,Home & Personal Care,Deodorants,X-Rack File for Hanging Folders
1363,OFF-ST-10002276,Home & Personal Care,Deodorants,Safco Steel Mobile File Cart
1364,OFF-ST-10002289,Home & Personal Care,Deodorants,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black"
1365,OFF-ST-10002292,Home & Personal Care,Deodorants,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
1366,OFF-ST-10002301,Home & Personal Care,Deodorants,Tennsco Commercial Shelving
1367,OFF-ST-10002344,Home & Personal Care,Deodorants,"Carina 42""Hx23 3/4""W Media Storage Unit"
1368,OFF-ST-10002352,Home & Personal Care,Deodorants,Iris Project Case
1369,OFF-ST-10002370,Home & Personal Care,Deodorants,"Sortfiler Multipurpose Personal File Organizer, Black"
1370,OFF-ST-10002406,Home & Personal Care,Deodorants,Pizazz Global Quick File
1371,OFF-ST-10002444,Home & Personal Care,Deodorants,Recycled Eldon Regeneration Jumbo File
1372,OFF-ST-10002485,Home & Personal Care,Deodorants,Rogers Deluxe File Chest
1373,OFF-ST-10002486,Home & Personal Care,Deodorants,Eldon Shelf Savers Cubes and Bins
1374,OFF-ST-10002554,Home & Personal Care,Deodorants,Tennsco Industrial Shelving
1375,OFF-ST-10002562,Home & Personal Care,Deodorants,Staple magnet
1376,OFF-ST-10002574,Home & Personal Care,Deodorants,"SAFCO Commercial Wire Shelving, Black"
1377,OFF-ST-10002583,Home & Personal Care,Deodorants,Fellowes Neat Ideas Storage Cubes
1378,OFF-ST-10002615,Home & Personal Care,Deodorants,"Dual Level, Single-Width Filing Carts"
1379,OFF-ST-10002743,Home & Personal Care,Deodorants,SAFCO Boltless Steel Shelving
1380,OFF-ST-10002756,Home & Personal Care,Deodorants,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"
1381,OFF-ST-10002790,Home & Personal Care,Deodorants,Safco Industrial Shelving
1382,OFF-ST-10002957,Home & Personal Care,Deodorants,Sterilite Show Offs Storage Containers
1383,OFF-ST-10002974,Home & Personal Care,Deodorants,"Trav-L-File Heavy-Duty Shuttle II, Black"
1384,OFF-ST-10003058,Home & Personal Care,Deodorants,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
1385,OFF-ST-10003123,Home & Personal Care,Deodorants,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems
1386,OFF-ST-10003208,Home & Personal Care,Deodorants,Adjustable Depth Letter/Legal Cart
1387,OFF-ST-10003221,Home & Personal Care,Deodorants,Staple magnet
1388,OFF-ST-10003282,Home & Personal Care,Deodorants,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers"
1389,OFF-ST-10003306,Home & Personal Care,Deodorants,Letter Size Cart
1390,OFF-ST-10003324,Home & Personal Care,Deodorants,Belkin OmniView SE Rackmount Kit
1391,OFF-ST-10003327,Home & Personal Care,Deodorants,Akro-Mils 12-Gallon Tote
1392,OFF-ST-10003442,Home & Personal Care,Deodorants,Eldon Portable Mobile Manager
1393,OFF-ST-10003455,Home & Personal Care,Deodorants,"Tenex File Box, Personal Filing Tote with Lid, Black"
1394,OFF-ST-10003470,Home & Personal Care,Deodorants,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"
1395,OFF-ST-10003479,Home & Personal Care,Deodorants,"Eldon Base for stackable storage shelf, platinum"
1396,OFF-ST-10003572,Home & Personal Care,Deodorants,Portfile Personal File Boxes
1397,OFF-ST-10003638,Home & Personal Care,Deodorants,Mobile Personal File Cube
1398,OFF-ST-10003641,Home & Personal Care,Deodorants,Space Solutions Industrial Galvanized Steel Shelving.
1399,OFF-ST-10003656,Home & Personal Care,Deodorants,Safco Industrial Wire Shelving
1400,OFF-ST-10003692,Home & Personal Care,Deodorants,Recycled Steel Personal File for Hanging File Folders
1401,OFF-ST-10003716,Home & Personal Care,Deodorants,Tennsco Double-Tier Lockers
1402,OFF-ST-10003722,Home & Personal Care,Deodorants,Project Tote Personal File
1403,OFF-ST-10003805,Home & Personal Care,Deodorants,"24 Capacity Maxi Data Binder Racks, Pearl"
1404,OFF-ST-10003816,Home & Personal Care,Deodorants,Fellowes High-Stak Drawer Files
1405,OFF-ST-10003994,Home & Personal Care,Deodorants,"Belkin 19"" Center-Weighted Shelf, Gray"
1406,OFF-ST-10003996,Home & Personal Care,Deodorants,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite"
1407,OFF-ST-10004123,Home & Personal Care,Deodorants,Safco Industrial Wire Shelving System
1408,OFF-ST-10004180,Home & Personal Care,Deodorants,Safco Commercial Shelving
1409,OFF-ST-10004186,Home & Personal Care,Deodorants,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D"
1410,OFF-ST-10004258,Home & Personal Care,Deodorants,Portable Personal File Box
1411,OFF-ST-10004337,Home & Personal Care,Deodorants,"SAFCO Commercial Wire Shelving, 72h"
1412,OFF-ST-10004340,Home & Personal Care,Deodorants,"Fellowes Mobile File Cart, Black"
1413,OFF-ST-10004459,Home & Personal Care,Deodorants,Tennsco Single-Tier Lockers
1414,OFF-ST-10004507,Home & Personal Care,Deodorants,Advantus Rolling Storage Box
1415,OFF-ST-10004634,Home & Personal Care,Deodorants,"Personal Folder Holder, Ebony"
1416,OFF-ST-10004804,Home & Personal Care,Deodorants,"Belkin 19"" Vented Equipment Shelf, Black"
1417,OFF-ST-10004835,Home & Personal Care,Deodorants,Plastic Stacking Crates & Casters
1418,OFF-ST-10004946,Home & Personal Care,Deodorants,Desktop 3-Pocket Hot File
1419,OFF-ST-10004950,Home & Personal Care,Deodorants,Acco Perma 3000 Stacking Storage Drawers
1420,OFF-ST-10004963,Home & Personal Care,Deodorants,Eldon Gobal File Keepers
1421,OFF-SU-10000151,Home & Personal Care,Utensils,High Speed Automatic Electric Letter Opener
1422,OFF-SU-10000157,Home & Personal Care,Utensils,Compact Automatic Electric Letter Opener
1423,OFF-SU-10000381,Home & Personal Care,Utensils,Acme Forged Steel Scissors with Black Enamel Handles
1424,OFF-SU-10000432,Home & Personal Care,Utensils,Acco Side-Punched Conventional Columnar Pads
1425,OFF-SU-10000646,Home & Personal Care,Utensils,Premier Automatic Letter Opener
1426,OFF-SU-10000898,Home & Personal Care,Utensils,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"
1427,OFF-SU-10000946,Home & Personal Care,Utensils,Staple remover
1428,OFF-SU-10000952,Home & Personal Care,Utensils,Fiskars Home & Office Scissors
1429,OFF-SU-10001165,Home & Personal Care,Utensils,Acme Elite Stainless Steel Scissors
1430,OFF-SU-10001212,Home & Personal Care,Utensils,Kleencut Forged Office Shears by Acme United Corporation
1431,OFF-SU-10001218,Home & Personal Care,Utensils,Fiskars Softgrip Scissors
1432,OFF-SU-10001225,Home & Personal Care,Utensils,Staple remover
1433,OFF-SU-10001574,Home & Personal Care,Utensils,Acme Value Line Scissors
1434,OFF-SU-10001664,Home & Personal Care,Utensils,Acme Office Executive Series Stainless Steel Trimmers
1435,OFF-SU-10001935,Home & Personal Care,Utensils,Staple remover
1436,OFF-SU-10002189,Home & Personal Care,Utensils,Acme Rosewood Handle Letter Opener
1437,OFF-SU-10002301,Home & Personal Care,Utensils,Serrated Blade or Curved Handle Hand Letter Openers
1438,OFF-SU-10002503,Home & Personal Care,Utensils,Acme Preferred Stainless Steel Scissors
1439,OFF-SU-10002522,Home & Personal Care,Utensils,Acme Kleen Earth Office Shears
1440,OFF-SU-10002537,Home & Personal Care,Utensils,Acme Box Cutter Scissors
1441,OFF-SU-10002557,Home & Personal Care,Utensils,Fiskars Spring-Action Scissors
1442,OFF-SU-10002573,Home & Personal Care,Utensils,"Acme 10"" Easy Grip Assistive Scissors"
1443,OFF-SU-10002881,Home & Personal Care,Utensils,Martin Yale Chadless Opener Electric Letter Opener
1444,OFF-SU-10003002,Home & Personal Care,Utensils,Letter Slitter
1445,OFF-SU-10003505,Home & Personal Care,Utensils,Premier Electric Letter Opener
1446,OFF-SU-10003567,Home & Personal Care,Utensils,Stiletto Hand Letter Openers
1447,OFF-SU-10003936,Home & Personal Care,Utensils,Acme Serrated Blade Letter Opener
1448,OFF-SU-10004115,Home & Personal Care,Utensils,Acme Stainless Steel Office Snips
1449,OFF-SU-10004231,Home & Personal Care,Utensils,Acme Tagit Stainless Steel Antibacterial Scissors
1450,OFF-SU-10004261,Home & Personal Care,Utensils,"Fiskars 8"" Scissors, 2/Pack"
1451,OFF-SU-10004290,Home & Personal Care,Utensils,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"
1452,OFF-SU-10004498,Home & Personal Care,Utensils,Martin-Yale Premier Letter Opener
1453,OFF-SU-10004661,Home & Personal Care,Utensils,Acme Titanium Bonded Scissors
1454,OFF-SU-10004664,Home & Personal Care,Utensils,Acme Softgrip Scissors
1455,OFF-SU-10004737,Home & Personal Care,Utensils,Acme Design Stainless Steel Bent Scissors
