sales_key,date_key,customer_key,product_key,quantity,unit_price,discount_amount,sales_amount,cost_amount,profit_amount
456,44,149,23,1,35.09,0.0,35.09,20.34,14.75
457,356,103,19,6,343.39,0.0,2060.36,1588.01,472.35
458,49,86,17,1,241.36,24.14,217.23,151.36,65.87
459,346,87,16,7,259.03,0.0,1813.23,1100.61,712.62
460,102,18,23,3,34.4,10.32,92.89,70.4,22.5
461,35,2,28,3,87.73,0.0,263.19,147.44,115.75
462,112,7,18,7,109.49,0.0,766.42,544.21,222.21
463,225,136,33,6,267.61,0.0,1605.65,1100.64,505.02
464,157,119,34,4,322.79,0.0,1291.14,723.95,567.19
465,287,40,18,7,122.34,0.0,856.36,528.74,327.63
466,224,64,37,6,443.51,266.1,2394.94,1367.1,1027.84
467,147,73,7,5,389.43,194.72,1752.45,1310.39,442.07
468,232,38,38,3,138.45,0.0,415.34,307.58,107.76
469,355,64,12,7,18.5,0.0,129.53,74.36,55.16
470,151,53,23,6,39.81,11.94,226.9,131.49,95.41
471,57,105,12,7,16.14,0.0,112.95,88.97,23.98
472,150,114,18,7,108.46,0.0,759.24,458.76,300.49
473,307,15,14,4,376.08,0.0,1504.32,950.72,553.61
474,80,70,29,3,364.71,0.0,1094.12,803.91,290.21
475,347,149,4,7,231.38,0.0,1619.69,917.39,702.31
476,215,131,34,7,337.77,0.0,2364.39,1905.38,459.01
477,220,120,37,1,471.97,23.6,448.37,249.39,198.98
478,116,111,23,5,39.22,0.0,196.09,152.8,43.28
479,336,1,22,5,96.61,0.0,483.04,312.74,170.3
480,14,147,28,6,75.88,0.0,455.29,268.85,186.43
481,110,111,8,7,24.85,0.0,173.92,113.38,60.54
482,153,134,30,2,223.0,44.6,401.4,326.21,75.2
483,175,137,9,7,41.2,14.42,273.97,189.81,84.16
484,174,39,28,5,75.99,37.99,341.95,193.55,148.4
485,54,3,13,1,168.01,0.0,168.01,135.12,32.89
486,83,99,30,4,220.4,0.0,881.59,519.04,362.54
487,35,69,32,1,350.38,0.0,350.38,197.88,152.5
488,209,4,9,7,36.56,0.0,255.92,143.89,112.02
489,129,41,25,6,433.92,130.18,2473.36,1912.18,561.18
490,207,149,20,7,59.14,0.0,413.99,244.8,169.19
491,216,55,12,5,16.47,0.0,82.33,49.26,33.07
492,257,40,24,3,76.29,0.0,228.87,184.22,44.65
493,200,99,40,3,112.23,0.0,336.69,240.78,95.91
494,237,100,1,7,282.9,0.0,1980.28,1241.76,738.52
495,215,50,39,2,294.16,29.42,558.9,395.89,163.01
496,239,128,35,7,36.23,38.05,215.59,132.73,82.87
497,226,88,22,3,99.07,0.0,297.21,203.13,94.08
498,116,25,25,5,437.03,0.0,2185.15,1399.26,785.89
499,90,49,15,5,221.86,0.0,1109.32,796.62,312.71
500,288,128,6,1,73.64,0.0,73.64,55.59,18.05
501,126,14,23,2,39.15,3.91,74.38,47.91,26.47
502,201,2,33,2,287.98,0.0,575.96,339.16,236.8
503,72,99,10,6,479.0,431.1,2442.91,1578.24,864.67
504,158,67,29,1,354.6,35.46,319.14,240.85,78.28
505,194,38,30,5,238.15,0.0,1190.77,907.98,282.79
506,229,71,31,1,439.4,43.94,395.46,301.38,94.08
507,193,28,14,6,384.86,115.46,2193.68,1783.76,409.92
508,132,57,16,7,218.26,229.17,1298.63,1003.44,295.19
509,352,36,17,3,222.96,0.0,668.89,542.81,126.08
510,188,88,35,2,35.52,10.66,60.38,43.43,16.95
511,296,102,37,4,514.72,0.0,2058.89,1259.88,799.01
512,269,138,17,5,216.09,0.0,1080.47,771.69,308.79
513,204,11,39,6,323.47,194.08,1746.72,1054.0,692.72
514,324,50,23,5,38.6,0.0,192.98,110.59,82.4
515,47,40,16,5,263.33,0.0,1316.63,831.27,485.37
516,337,87,1,5,276.89,0.0,1384.44,897.05,487.39
517,311,80,25,2,401.96,0.0,803.92,596.03,207.89
518,184,132,26,2,93.34,0.0,186.67,120.97,65.7
519,268,138,39,7,328.4,0.0,2298.83,1266.31,1032.52
520,190,116,29,5,350.6,0.0,1752.98,1398.13,354.85
521,99,30,2,7,383.65,268.55,2416.98,1713.97,703.0
522,292,7,23,5,40.73,0.0,203.65,123.59,80.05
523,90,135,30,4,251.77,100.71,906.39,560.25,346.13
524,115,142,20,4,62.27,12.45,236.62,138.07,98.55
525,190,38,18,5,117.94,58.97,530.73,421.81,108.92
526,306,7,33,2,281.62,56.32,506.91,310.31,196.6
527,141,103,25,4,396.07,158.43,1425.87,1146.36,279.51
528,181,89,28,6,78.13,0.0,468.79,291.29,177.5
529,16,134,19,1,343.48,17.17,326.3,249.88,76.42
530,43,87,12,1,16.6,1.66,14.94,8.26,6.68
531,21,115,21,2,284.67,28.47,540.87,368.05,172.82
532,27,118,39,5,341.82,0.0,1709.11,1110.39,598.72
533,318,2,25,2,418.59,41.86,795.32,509.27,286.05
534,308,23,29,4,373.97,149.59,1346.3,1101.11,245.19
535,300,118,5,1,52.96,0.0,52.96,39.43,13.52
536,21,27,40,2,107.9,10.79,205.01,126.92,78.1
537,29,31,10,1,414.28,41.43,372.85,280.81,92.03
538,103,113,39,6,328.84,0.0,1973.05,1154.2,818.85
539,207,31,18,4,116.58,0.0,466.33,373.06,93.27
540,122,23,37,2,511.29,0.0,1022.58,680.14,342.44
541,178,3,36,4,511.45,102.29,1943.5,1168.97,774.53
542,64,71,31,7,440.53,0.0,3083.69,1923.18,1160.51
543,267,96,37,6,502.15,150.64,2862.23,1694.12,1168.1
544,115,110,25,7,404.73,0.0,2833.1,2270.02,563.08
545,25,136,34,3,325.04,97.51,877.62,555.17,322.44
546,272,98,7,3,384.93,115.48,1039.3,611.7,427.6
547,330,114,3,3,246.76,74.03,666.26,512.68,153.58
548,6,32,22,3,90.74,0.0,272.22,165.4,106.83
549,160,52,33,7,260.24,0.0,1821.68,1048.23,773.45
550,302,46,31,1,437.45,21.87,415.58,303.57,112.01
551,258,10,22,6,105.89,0.0,635.32,350.7,284.63
552,313,146,21,7,249.97,0.0,1749.76,1355.64,394.13
553,152,37,25,6,436.73,0.0,2620.38,1839.33,781.05
554,136,68,35,5,38.04,0.0,190.21,117.29,72.92
555,259,54,34,6,337.91,101.37,1926.09,1305.64,620.45
556,57,7,5,1,55.43,0.0,55.43,34.41,21.02
557,88,136,24,6,91.73,0.0,550.41,381.91,168.5
558,220,33,16,4,228.92,0.0,915.66,644.94,270.72
559,244,16,32,7,315.58,0.0,2209.08,1675.27,533.82
560,44,52,21,1,262.86,0.0,262.86,177.65,85.21
561,186,22,40,7,111.29,77.9,701.11,534.52,166.59
562,134,150,18,5,119.75,59.87,538.87,306.45,232.42
563,184,29,28,1,74.47,11.17,63.3,50.56,12.74
564,350,46,5,4,57.76,0.0,231.03,138.64,92.39
565,28,41,38,1,155.2,0.0,155.2,120.42,34.78
566,364,4,7,1,419.95,0.0,419.95,287.06,132.89
567,165,2,16,4,225.2,45.04,855.74,494.85,360.89
568,282,77,34,6,316.54,94.96,1804.29,1167.64,636.65
569,155,35,39,1,347.38,34.74,312.64,249.47,63.17
570,114,13,20,2,66.66,0.0,133.31,103.37,29.95
571,282,44,20,3,58.96,8.84,168.03,125.18,42.84
572,251,42,2,4,323.51,194.1,1099.92,717.76,382.16
573,53,64,40,1,119.38,0.0,119.38,84.63,34.74
574,258,149,1,5,272.18,136.09,1224.81,750.41,474.4
575,275,47,2,4,358.0,71.6,1360.4,986.18,374.22
576,142,106,19,7,392.6,0.0,2748.17,1705.11,1043.06
577,338,116,1,3,254.65,76.39,687.55,532.05,155.5
578,234,8,7,4,357.67,143.07,1287.62,953.12,334.51
579,122,76,26,1,102.72,10.27,92.45,60.48,31.96
580,4,68,29,7,400.17,0.0,2801.2,2039.44,761.76
581,247,77,12,6,16.24,0.0,97.46,62.16,35.3
582,77,26,32,3,349.42,52.41,995.86,589.57,406.28
583,277,70,25,4,406.27,0.0,1625.09,996.99,628.1
584,192,19,10,7,423.98,0.0,2967.84,1850.02,1117.82
585,171,142,29,3,401.59,0.0,1204.77,736.34,468.43
586,60,89,24,2,78.02,0.0,156.04,114.4,41.64
587,260,6,33,2,246.78,24.68,468.88,351.52,117.36
588,61,76,7,5,404.83,0.0,2024.17,1363.13,661.04
589,153,139,10,2,441.27,0.0,882.55,720.78,161.77
590,306,112,13,1,162.9,0.0,162.9,128.79,34.12
591,336,41,14,2,408.31,0.0,816.62,468.34,348.29
592,362,134,36,7,445.6,0.0,3119.17,2103.32,1015.85
593,350,28,30,7,237.99,0.0,1665.92,1324.89,341.03
594,203,38,22,7,93.8,0.0,656.57,400.16,256.41
595,74,24,22,2,89.72,0.0,179.43,117.02,62.41
596,307,139,36,4,493.92,98.78,1876.91,1512.18,364.73
597,293,108,18,4,108.94,0.0,435.74,330.96,104.78
598,362,78,10,4,487.02,97.4,1850.68,1433.77,416.91
599,238,101,6,1,82.51,0.0,82.51,64.98,17.54
600,52,39,14,5,412.1,103.03,1957.48,1167.08,790.4
601,184,11,27,1,144.68,7.23,137.45,101.55,35.9
602,164,127,19,2,345.65,0.0,691.3,530.06,161.24
603,308,145,17,3,256.18,38.43,730.1,446.2,283.9
604,144,6,20,5,64.35,32.17,289.56,162.65,126.91
605,120,8,39,7,333.01,0.0,2331.05,1394.33,936.72
606,30,84,40,5,120.32,30.08,571.51,428.74,142.78
607,305,7,7,4,366.67,146.67,1320.02,973.46,346.56
608,276,109,5,4,52.13,0.0,208.52,164.89,43.63
609,16,142,10,4,465.08,186.03,1674.29,1064.14,610.15
610,159,42,35,2,35.23,0.0,70.46,50.58,19.88
611,176,45,19,7,348.11,121.84,2314.9,1289.94,1024.96
612,172,130,35,7,35.19,24.63,221.71,177.92,43.79
613,336,54,26,2,106.26,31.88,180.65,126.4,54.25
614,55,37,23,1,36.44,1.82,34.62,26.04,8.58
615,112,13,12,2,16.16,1.62,30.71,19.25,11.47
616,67,126,14,5,402.54,0.0,2012.72,1151.53,861.19
617,90,139,6,1,80.49,0.0,80.49,45.63,34.85
618,332,12,21,1,284.73,28.47,256.26,197.31,58.95
619,344,121,12,5,15.84,0.0,79.21,46.81,32.39
620,17,24,12,2,18.37,3.67,33.07,25.54,7.52
621,231,21,2,1,372.11,0.0,372.11,231.31,140.8
622,85,58,32,1,350.81,0.0,350.81,244.22,106.6
623,71,66,38,5,143.36,0.0,716.8,444.93,271.87
624,107,129,20,3,58.75,0.0,176.25,99.32,76.93
625,71,105,22,2,97.58,0.0,195.15,135.91,59.24
626,179,22,38,5,142.55,0.0,712.73,462.65,250.08
627,364,88,21,2,250.04,75.01,425.08,283.73,141.35
628,215,132,25,4,473.93,189.57,1706.14,1215.49,490.65
629,264,100,18,4,105.19,42.08,378.68,240.35,138.34
630,181,35,21,5,283.69,0.0,1418.43,996.06,422.37
631,6,20,21,5,261.22,0.0,1306.08,950.3,355.78
632,31,68,29,5,396.89,99.22,1885.23,1082.45,802.77
633,99,71,25,2,417.73,0.0,835.46,538.47,296.98
634,89,53,21,1,268.01,0.0,268.01,153.91,114.09
635,307,17,4,4,220.04,88.02,792.14,437.16,354.98
636,308,18,37,1,519.49,0.0,519.49,292.91,226.59
637,312,80,36,4,445.53,178.21,1603.93,1138.62,465.3
638,233,142,8,5,25.37,0.0,126.84,72.65,54.19
639,204,90,12,6,18.57,0.0,111.44,87.43,24.02
640,237,66,39,5,294.02,0.0,1470.08,1109.98,360.1
641,149,140,13,7,170.82,119.58,1076.18,594.46,481.72
642,245,104,33,4,248.75,49.75,945.27,666.2,279.07
643,290,108,32,4,308.67,123.47,1111.21,614.24,496.97
644,279,87,35,2,35.28,0.0,70.56,40.89,29.67
645,225,115,1,5,271.31,135.66,1220.91,997.28,223.64
646,22,76,20,6,65.91,19.77,375.67,252.97,122.69
647,265,94,23,3,37.37,5.61,106.51,59.36,47.15
648,134,93,34,1,349.63,34.96,314.67,245.31,69.36
649,272,113,9,1,44.34,4.43,39.91,31.83,8.07
650,197,135,13,5,158.88,39.72,754.69,526.82,227.87
651,322,45,8,5,26.01,0.0,130.05,96.32,33.73
652,124,105,31,1,455.94,45.59,410.34,312.12,98.22
653,340,5,40,1,118.88,0.0,118.88,88.96,29.91
654,309,80,6,5,73.82,55.36,313.73,214.44,99.29
655,121,135,10,3,469.79,0.0,1409.37,1092.02,317.36
656,177,97,13,3,164.54,0.0,493.62,341.77,151.85
657,194,41,36,2,486.33,0.0,972.67,603.12,369.55
658,281,91,18,6,120.47,36.14,686.7,378.44,308.26
659,252,54,12,6,17.09,0.0,102.55,66.33,36.22
660,311,65,13,1,165.52,16.55,148.96,85.25,63.71
661,136,35,24,1,80.54,4.03,76.51,43.39,33.12
662,185,94,16,4,243.14,0.0,972.55,658.12,314.44
663,158,30,6,5,72.52,0.0,362.58,291.8,70.78
664,332,67,33,2,291.46,58.29,524.63,303.5,221.14
665,112,141,17,2,232.24,46.45,418.03,260.81,157.22
666,215,114,11,5,330.0,0.0,1649.99,1277.29,372.7
667,44,63,30,4,219.03,87.61,788.5,519.22,269.28
668,311,146,30,1,232.64,0.0,232.64,175.62,57.03
669,141,3,7,5,415.68,103.92,1974.49,1375.1,599.4
670,125,144,3,1,260.38,26.04,234.34,167.1,67.24
671,213,53,2,2,336.72,0.0,673.45,399.7,273.75
672,183,124,31,5,463.83,0.0,2319.15,1496.12,823.03
673,310,143,26,2,109.83,10.98,208.67,149.8,58.87
674,194,91,32,1,360.48,0.0,360.48,200.87,159.61
675,189,92,26,7,93.39,0.0,653.76,392.81,260.95
676,39,113,17,2,242.92,0.0,485.84,317.91,167.93
677,9,36,24,4,89.4,35.76,321.86,235.64,86.21
678,146,27,29,6,391.67,0.0,2349.99,1615.83,734.16
679,365,52,16,7,241.83,0.0,1692.78,1259.53,433.26
680,335,72,37,6,501.07,450.96,2555.47,1907.02,648.44
681,230,112,36,3,484.03,145.21,1306.88,729.74,577.14
682,231,39,33,6,256.44,0.0,1538.63,1220.85,317.79
683,143,85,40,1,102.9,0.0,102.9,79.5,23.41
684,65,1,16,3,236.04,0.0,708.12,441.29,266.83
685,4,5,5,2,51.48,0.0,102.97,70.1,32.87
686,124,146,20,4,63.59,0.0,254.38,161.07,93.31
687,116,128,30,7,246.24,0.0,1723.68,1369.97,353.71
688,70,130,32,6,360.42,0.0,2162.5,1412.89,749.61
689,95,50,16,7,219.78,76.92,1461.55,960.14,501.41
690,10,78,12,1,15.58,0.0,15.58,12.4,3.17
691,222,102,18,6,116.88,0.0,701.25,499.42,201.83
692,339,39,33,6,272.72,163.63,1472.71,864.81,607.9
693,253,112,3,4,252.18,0.0,1008.73,725.3,283.43
694,164,104,14,1,408.75,20.44,388.31,296.86,91.45
695,154,62,10,1,428.02,0.0,428.02,274.46,153.57
696,113,66,33,7,249.71,87.4,1660.6,1149.62,510.98
697,52,47,19,3,383.08,0.0,1149.25,826.59,322.65
698,219,121,4,5,222.28,0.0,1111.4,764.44,346.97
699,207,149,11,7,348.91,244.24,2198.16,1801.97,396.19
700,3,150,2,4,367.0,0.0,1467.99,1008.27,459.72
701,152,116,20,2,70.3,0.0,140.61,101.76,38.85
702,102,53,40,4,102.41,0.0,409.63,313.07,96.56
703,63,118,23,2,38.53,0.0,77.06,45.22,31.83
704,257,37,35,2,32.66,0.0,65.31,36.7,28.62
705,192,135,30,6,229.85,0.0,1379.09,1120.79,258.29
706,232,41,36,3,468.83,0.0,1406.5,1051.65,354.85
707,261,61,13,5,162.68,40.67,772.73,507.06,265.68
708,359,15,39,6,299.92,179.95,1619.59,898.5,721.09
709,294,13,10,4,481.22,0.0,1924.87,1145.16,779.71
710,227,60,18,4,110.31,44.12,397.12,219.46,177.66
711,321,83,28,2,88.32,0.0,176.65,116.07,60.58
712,175,3,12,4,16.55,0.0,66.19,46.32,19.87
713,360,127,11,6,380.66,114.2,2169.74,1287.43,882.31
714,278,18,6,2,76.81,7.68,145.94,105.48,40.46
715,238,150,1,2,262.41,0.0,524.82,423.87,100.95
716,330,41,21,5,271.67,203.75,1154.59,943.79,210.8
717,189,57,40,7,119.4,83.58,752.24,582.95,169.29
718,264,24,9,3,40.23,0.0,120.68,80.84,39.84
719,104,124,18,6,111.35,33.4,634.69,442.89,191.8
720,352,110,38,2,151.23,30.25,272.22,186.71,85.51
721,228,12,31,4,480.71,192.29,1730.57,1024.55,706.02
722,286,16,1,7,264.55,92.59,1759.27,1373.45,385.82
723,169,92,21,4,274.47,0.0,1097.87,804.15,293.72
724,317,130,6,4,74.61,14.92,283.51,204.76,78.75
725,28,17,10,2,449.49,0.0,898.97,547.91,351.06
726,42,34,10,4,463.31,92.66,1760.58,1041.12,719.45
727,186,82,25,5,479.14,119.79,2275.92,1788.23,487.69
728,268,17,8,7,25.67,8.99,170.72,102.16,68.55
729,296,46,11,2,337.33,0.0,674.66,384.49,290.17
730,161,2,10,3,424.43,0.0,1273.29,915.38,357.9
731,238,75,15,5,225.78,56.44,1072.45,793.8,278.65
732,202,108,27,7,148.48,0.0,1039.37,605.22,434.15
733,351,62,16,2,236.97,0.0,473.93,287.13,186.8
734,239,39,14,5,362.41,0.0,1812.06,1382.54,429.52
735,153,64,21,7,281.44,197.0,1773.04,1420.19,352.86
736,354,77,25,5,431.67,0.0,2158.33,1464.75,693.57
737,40,25,1,3,274.34,41.15,781.87,597.22,184.64
738,360,17,36,2,439.18,0.0,878.36,558.84,319.51
739,57,28,37,3,441.32,132.4,1191.57,881.61,309.96
740,106,148,25,1,398.85,0.0,398.85,279.37,119.47
741,300,109,23,2,36.57,0.0,73.14,56.88,16.26
742,268,19,28,4,81.53,0.0,326.13,247.69,78.44
743,355,46,18,1,107.26,0.0,107.26,67.22,40.04
744,274,62,15,1,211.0,21.1,189.9,112.11,77.79
745,233,28,15,5,196.06,49.01,931.26,715.27,215.99
746,127,128,7,1,372.31,37.23,335.07,187.26,147.82
747,2,142,34,1,308.07,15.4,292.66,214.62,78.04
748,46,37,13,5,153.98,76.99,692.9,470.13,222.77
749,109,3,12,7,15.35,16.12,91.36,52.1,39.25
750,15,41,39,6,332.28,99.68,1894.0,1393.82,500.18
751,186,88,21,1,283.53,0.0,283.53,192.91,90.62
752,284,122,25,2,447.24,0.0,894.48,699.69,194.79
753,352,51,10,6,417.11,125.13,2377.51,1441.56,935.95
754,179,42,12,6,18.71,11.23,101.05,55.64,45.41
755,320,38,30,3,253.02,37.95,721.1,422.01,299.09
756,360,1,19,7,362.56,0.0,2537.9,1580.59,957.31
757,314,3,6,7,70.16,24.56,466.59,338.79,127.79
758,170,65,34,6,348.19,0.0,2089.13,1353.57,735.55
759,119,93,17,6,259.44,0.0,1556.63,905.85,650.79
760,357,2,27,6,158.37,95.02,855.2,697.01,158.19
761,89,31,14,2,394.78,39.48,750.08,434.46,315.62
762,151,137,23,5,38.4,0.0,192.01,124.01,67.99
763,28,149,32,7,369.43,0.0,2586.0,2034.36,551.64
764,290,97,36,2,435.43,43.54,827.31,600.8,226.51
765,238,79,9,1,37.54,0.0,37.54,23.89,13.65
766,31,88,27,3,159.93,0.0,479.8,389.6,90.21
767,82,56,37,2,444.88,44.49,845.27,579.26,266.01
768,203,31,26,7,98.09,34.33,652.28,360.18,292.1
769,198,57,6,4,72.81,0.0,291.23,160.66,130.57
770,293,105,8,5,25.58,0.0,127.89,102.84,25.06
771,98,100,9,7,36.54,12.79,242.98,152.09,90.9
772,338,102,5,6,57.18,0.0,343.06,263.9,79.16
773,163,92,31,6,463.33,0.0,2779.96,1561.67,1218.29
774,301,10,39,7,323.02,0.0,2261.16,1333.33,927.83
775,88,94,21,5,250.81,0.0,1254.06,979.83,274.22
776,14,133,24,2,91.93,18.39,165.48,135.43,30.05
777,21,98,31,6,481.3,0.0,2887.79,1628.77,1259.02
778,137,87,17,3,259.43,116.74,661.54,393.79,267.75
779,348,34,19,3,353.93,0.0,1061.79,791.23,270.56
780,18,119,24,5,76.06,19.02,361.31,250.37,110.93
781,135,68,13,3,175.7,0.0,527.09,347.68,179.42
782,40,40,3,1,288.96,28.9,260.06,156.69,103.37
783,341,74,23,7,34.25,23.98,215.79,173.77,42.02
784,247,19,33,4,279.56,0.0,1118.25,667.05,451.2
785,279,139,3,5,279.93,0.0,1399.67,870.06,529.61
786,261,106,9,6,37.51,22.5,202.54,129.13,73.41
787,240,49,11,5,360.18,180.09,1620.82,952.1,668.72
788,283,120,33,5,258.72,194.04,1099.55,763.95,335.6
789,3,9,21,6,235.77,0.0,1414.64,908.42,506.22
790,316,58,22,3,104.58,0.0,313.73,224.04,89.69
791,271,98,26,6,100.26,0.0,601.59,390.62,210.96
792,270,4,12,6,18.0,5.4,102.62,59.67,42.95
793,144,107,29,2,388.31,0.0,776.62,610.12,166.51
794,293,123,2,2,388.27,0.0,776.54,533.95,242.59
795,140,90,5,7,55.73,19.5,370.59,236.03,134.56
796,18,31,33,7,268.77,0.0,1881.4,1043.09,838.32
797,332,113,27,7,143.46,50.21,954.02,678.71,275.31
798,86,51,8,1,27.64,0.0,27.64,21.04,6.6
799,38,111,18,7,112.72,78.9,710.14,515.22,194.92
800,227,95,3,7,283.61,0.0,1985.26,1514.13,471.13
801,86,15,27,6,145.7,43.71,830.51,491.54,338.98
802,314,15,31,4,437.77,0.0,1751.06,1422.49,328.57
803,162,3,12,4,18.28,0.0,73.11,44.38,28.73
804,2,11,15,4,231.81,0.0,927.24,576.77,350.47
805,348,45,10,1,440.23,44.02,396.21,272.72,123.49
806,188,4,16,4,251.59,0.0,1006.38,554.92,451.46
807,96,141,11,2,355.9,0.0,711.79,476.52,235.28
808,248,138,10,2,477.44,47.74,907.13,546.86,360.27
809,194,26,18,1,110.55,0.0,110.55,83.16,27.39
810,11,47,35,4,34.85,0.0,139.41,105.2,34.21
811,278,112,31,1,430.86,0.0,430.86,308.6,122.26
812,147,100,12,6,15.94,0.0,95.61,63.47,32.14
813,256,88,38,7,157.32,0.0,1101.24,697.93,403.32
814,327,149,9,6,39.41,0.0,236.47,182.89,53.58
815,223,95,37,3,434.34,0.0,1303.03,895.07,407.96
816,246,101,13,2,155.28,0.0,310.57,212.44,98.13
817,93,76,22,4,95.71,19.14,363.68,211.16,152.52
818,87,79,9,5,42.13,10.53,200.1,121.86,78.25
819,152,44,31,1,459.76,0.0,459.76,297.62,162.14
820,312,79,13,6,174.5,0.0,1046.99,773.4,273.59
821,192,138,35,4,37.08,7.42,140.92,109.67,31.25
822,128,57,4,6,210.66,0.0,1263.97,1034.02,229.95
823,285,20,21,1,276.7,27.67,249.03,165.7,83.32
824,312,90,7,3,355.1,0.0,1065.29,716.27,349.03
825,330,118,36,4,468.0,0.0,1872.02,1416.81,455.21
826,110,144,17,1,218.4,0.0,218.4,139.06,79.34
827,260,82,27,5,136.58,34.15,648.77,451.51,197.27
828,216,119,36,7,434.61,0.0,3042.25,2229.34,812.91
829,164,38,22,4,89.73,0.0,358.91,220.29,138.61
830,145,64,3,3,289.41,0.0,868.23,543.07,325.16
831,42,63,9,5,40.72,10.18,193.42,124.98,68.44
832,101,50,9,3,43.98,0.0,131.94,93.15,38.79
833,201,108,37,3,482.51,72.38,1375.15,856.73,518.41
834,324,133,37,6,491.2,0.0,2947.17,1786.59,1160.58
835,317,49,20,5,60.86,0.0,304.3,179.65,124.65
836,69,21,36,2,479.93,0.0,959.87,737.67,222.2
837,248,124,10,3,443.34,199.5,1130.53,892.22,238.3
838,31,128,28,6,89.05,0.0,534.3,424.38,109.92
839,247,141,16,4,263.4,0.0,1053.6,813.21,240.39
840,125,39,10,1,426.39,42.64,383.75,225.29,158.46
841,165,108,11,6,365.0,0.0,2190.01,1262.31,927.71
842,262,108,17,6,244.08,0.0,1464.49,1002.84,461.64
843,156,119,14,2,390.03,0.0,780.05,538.85,241.2
844,295,121,9,7,37.33,13.07,248.28,185.68,62.6
845,195,143,14,7,397.08,0.0,2779.53,1696.0,1083.52
846,365,72,6,7,80.69,56.48,508.34,407.36,100.98
847,233,12,39,3,309.83,46.47,883.01,559.54,323.46
848,109,29,16,7,243.07,0.0,1701.51,1201.28,500.23
849,283,133,5,6,52.1,0.0,312.59,244.86,67.73
850,149,127,24,7,91.75,64.22,578.02,399.6,178.42
851,195,2,36,4,438.89,175.56,1580.01,1190.48,389.54
852,50,56,15,2,204.85,40.97,368.73,277.37,91.36
853,44,37,34,2,320.03,0.0,640.05,488.56,151.5
854,210,49,25,7,465.08,162.78,3092.76,2378.28,714.48
855,69,96,30,4,240.31,48.06,913.2,599.02,314.17
856,365,77,12,7,15.36,10.75,96.79,62.73,34.05
857,313,73,2,4,331.01,0.0,1324.05,1015.47,308.58
858,256,66,14,4,404.48,161.79,1456.13,1028.79,427.34
859,269,97,37,1,469.66,23.48,446.18,318.61,127.57
860,218,103,32,3,305.25,91.57,824.16,544.95,279.21
861,23,7,32,4,368.48,73.7,1400.24,846.35,553.88
862,144,21,36,1,442.86,44.29,398.58,268.39,130.19
863,181,52,15,2,217.99,0.0,435.98,353.93,82.05
864,335,66,13,5,157.97,0.0,789.84,496.44,293.4
865,81,150,38,2,156.0,0.0,312.0,194.52,117.49
866,182,134,23,5,39.65,19.82,178.41,104.43,73.99
867,126,98,12,4,16.69,0.0,66.77,45.4,21.37
868,50,6,12,3,17.58,2.64,50.11,31.47,18.65
869,38,16,36,1,515.02,77.25,437.77,321.99,115.78
870,134,69,3,3,288.28,86.48,778.35,456.49,321.86
871,31,89,3,4,266.58,53.32,1013.02,624.81,388.22
872,25,100,30,5,228.34,114.17,1027.52,582.3,445.23
873,129,22,1,2,289.33,0.0,578.67,324.75,253.92
874,74,134,7,1,348.0,0.0,348.0,267.9,80.1
875,203,74,40,7,102.15,0.0,715.06,568.18,146.88
876,7,90,18,7,106.38,74.47,670.22,506.85,163.37
877,111,6,30,7,246.18,0.0,1723.27,1350.35,372.93
878,166,124,20,3,60.45,0.0,181.36,103.99,77.37
879,352,82,4,5,208.23,52.06,989.1,783.86,205.24
880,232,34,8,1,27.66,0.0,27.66,18.69,8.97
881,322,48,31,7,442.81,309.97,2789.73,2113.31,676.41
882,126,53,4,1,209.01,0.0,209.01,149.7,59.31
883,165,5,24,4,83.91,33.57,302.09,194.69,107.4
884,154,142,14,6,364.26,0.0,2185.57,1358.33,827.25
885,324,121,15,6,238.96,143.38,1290.38,750.87,539.52
886,351,133,39,7,298.2,104.37,1983.05,1311.62,671.43
887,352,54,25,4,467.19,0.0,1868.74,1277.11,591.63
888,275,84,25,1,434.02,0.0,434.02,353.91,80.1
889,184,69,15,1,201.4,20.14,181.26,101.52,79.74
890,198,72,16,2,223.87,0.0,447.75,317.61,130.14
891,358,89,28,1,81.98,4.1,77.88,53.87,24.01
892,104,68,2,4,343.02,0.0,1372.1,763.14,608.96
893,127,116,10,1,429.67,42.97,386.7,247.11,139.59
894,328,9,25,2,476.7,0.0,953.41,633.25,320.16
895,142,29,25,3,433.43,65.01,1235.27,844.25,391.02
896,86,134,4,6,236.24,70.87,1346.54,825.47,521.07
897,205,133,32,5,314.54,0.0,1572.69,879.46,693.23
898,119,123,22,1,91.26,0.0,91.26,57.43,33.83
899,326,56,10,7,462.47,323.73,2913.54,2260.38,653.16
900,332,69,31,4,450.91,90.18,1713.45,1316.14,397.31
901,112,4,40,3,105.81,47.62,269.82,161.57,108.25
902,194,42,17,3,218.26,65.48,589.31,426.96,162.35
903,360,109,12,6,15.6,4.68,88.91,71.08,17.84
904,271,52,12,4,17.91,3.58,68.04,40.59,27.46
905,79,73,24,2,80.79,16.16,145.43,85.04,60.39
906,216,19,2,3,387.19,0.0,1161.57,645.81,515.76
907,227,75,20,1,60.84,0.0,60.84,36.29,24.55
908,239,109,1,2,260.74,52.15,469.33,361.27,108.05
909,10,86,2,3,344.54,103.36,930.25,716.08,214.16
910,110,84,18,2,113.04,0.0,226.08,157.33,68.75
