sales_key,order_id,order_line_id,date_key,product_key,customer_key,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,total_cost,profit,profit_margin_pct,shipping_cost,delivery_days,promised_delivery_days,delivery_delay_days,stock_level_at_sale,promotion_name,sales_channel
680,ORD000680,1,20260318,9,6,3,15999.0,0.0,47997.0,47997.0,8500.0,25500.0,22497.0,46.87,80,3,3,0,25,No Promotion,Online
681,ORD000681,1,20260325,10,7,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
682,ORD000682,1,20260402,11,8,1,7999.0,1999.75,7999.0,5999.25,4800.0,4800.0,1199.25,19.99,80,3,3,0,8,Mega Sale 25%,Marketplace
683,ORD000683,1,20260409,12,9,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
684,ORD000684,1,20260416,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,2,Welcome Offer 10%,Online
685,ORD000685,1,20260423,1,11,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Mobile App
686,ORD000686,1,20260430,1,12,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Marketplace
687,ORD000687,1,20260507,1,13,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
688,ORD000688,1,20260514,5,14,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
689,ORD000689,1,20260521,6,15,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,8,3,5,25,No Promotion,Mobile App
690,ORD000690,1,20260528,7,1,2,2499.0,249.9,4998.0,4748.1,900.0,1800.0,2948.1,62.09,80,3,3,0,25,Welcome Offer 10%,Marketplace
691,ORD000691,1,20260604,8,2,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
692,ORD000692,1,20260611,9,3,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
693,ORD000693,1,20260619,10,4,1,9999.0,2499.75,9999.0,7499.25,4200.0,4200.0,3299.25,43.99,180,6,3,3,8,Mega Sale 25%,Mobile App
694,ORD000694,1,20260626,11,5,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
695,ORD000695,1,20260703,12,6,2,3499.0,0.0,6998.0,6998.0,1600.0,3200.0,3798.0,54.27,80,3,3,0,25,No Promotion,Marketplace
696,ORD000696,1,20260710,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
697,ORD000697,1,20260717,1,8,3,4999.0,0.0,14997.0,14997.0,1800.0,5400.0,9597.0,63.99,80,3,3,0,25,No Promotion,Mobile App
698,ORD000698,1,20260724,1,9,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
699,ORD000699,1,20260731,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
700,ORD000700,1,20260807,5,11,2,1999.0,299.85,3998.0,3698.15,700.0,1400.0,2298.15,62.14,80,6,3,3,25,Festive Offer 15%,Online
701,ORD000701,1,20260814,6,12,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
702,ORD000702,1,20260821,7,13,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,180,8,3,5,25,Welcome Offer 10%,Marketplace
703,ORD000703,1,20260828,8,14,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,2,No Promotion,Marketplace
704,ORD000704,1,20260905,9,15,1,15999.0,3999.75,15999.0,11999.25,8500.0,8500.0,3499.25,29.16,80,3,3,0,8,Mega Sale 25%,Online
705,ORD000705,1,20260912,10,1,2,9999.0,999.9,19998.0,18998.1,4200.0,8400.0,10598.1,55.79,80,3,3,0,25,Welcome Offer 10%,Mobile App
706,ORD000706,1,20260919,11,2,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
707,ORD000707,1,20260926,12,3,1,3499.0,524.85,3499.0,2974.15,1600.0,1600.0,1374.15,46.2,80,6,3,3,25,Festive Offer 15%,Marketplace
708,ORD000708,1,20261003,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
709,ORD000709,1,20261010,1,5,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
710,ORD000710,1,20261017,1,6,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Marketplace
711,ORD000711,1,20261024,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Marketplace
712,ORD000712,1,20261031,5,8,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
713,ORD000713,1,20261107,6,9,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
714,ORD000714,1,20261114,7,10,3,2499.0,374.85,7497.0,7122.15,900.0,2700.0,4422.15,62.09,80,6,3,3,25,Festive Offer 15%,Marketplace
715,ORD000715,1,20261122,8,11,2,27999.0,6999.75,55998.0,48998.25,15000.0,30000.0,18998.25,38.77,80,8,3,5,8,Mega Sale 25%,Marketplace
716,ORD000716,1,20261129,9,12,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
717,ORD000717,1,20261206,10,13,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
718,ORD000718,1,20261213,11,14,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
719,ORD000719,1,20261220,12,15,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
720,ORD000720,1,20261227,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,180,3,3,0,25,Welcome Offer 10%,Online
721,ORD000721,1,20260103,1,2,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Mobile App
722,ORD000722,1,20260110,1,3,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,2,No Promotion,Marketplace
723,ORD000723,1,20260117,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
724,ORD000724,1,20260124,5,5,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
725,ORD000725,1,20260131,6,6,2,2999.0,0.0,5998.0,5998.0,1100.0,2200.0,3798.0,63.32,80,3,3,0,25,No Promotion,Mobile App
726,ORD000726,1,20260208,7,7,1,2499.0,624.75,2499.0,1874.25,900.0,900.0,974.25,51.98,80,3,3,0,8,Mega Sale 25%,Marketplace
727,ORD000727,1,20260215,8,8,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
728,ORD000728,1,20260222,9,9,1,15999.0,2399.85,15999.0,13599.15,8500.0,8500.0,5099.15,37.5,80,8,3,5,25,Festive Offer 15%,Online
729,ORD000729,1,20260301,10,10,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,180,3,3,0,25,Welcome Offer 10%,Mobile App
730,ORD000730,1,20260308,11,11,2,7999.0,0.0,15998.0,15998.0,4800.0,9600.0,6398.0,39.99,80,3,3,0,25,No Promotion,Marketplace
731,ORD000731,1,20260315,12,12,3,3499.0,0.0,10497.0,10497.0,1600.0,4800.0,5697.0,54.27,80,3,3,0,25,No Promotion,Marketplace
732,ORD000732,1,20260322,1,13,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
733,ORD000733,1,20260329,1,14,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
734,ORD000734,1,20260405,1,15,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
735,ORD000735,1,20260412,1,1,2,4999.0,749.85,9998.0,9248.15,1800.0,3600.0,5648.15,61.07,80,6,3,3,25,Festive Offer 15%,Marketplace
736,ORD000736,1,20260419,5,2,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
737,ORD000737,1,20260427,6,3,1,2999.0,749.75,2999.0,2249.25,1100.0,1100.0,1149.25,51.09,80,3,3,0,8,Mega Sale 25%,Mobile App
738,ORD000738,1,20260504,7,4,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,180,3,3,0,25,Welcome Offer 10%,Marketplace
739,ORD000739,1,20260511,8,5,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
740,ORD000740,1,20260518,9,6,2,15999.0,0.0,31998.0,31998.0,8500.0,17000.0,14998.0,46.87,80,3,3,0,25,No Promotion,Online
741,ORD000741,1,20260525,10,7,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,8,3,5,2,Welcome Offer 10%,Mobile App
742,ORD000742,1,20260601,11,8,1,7999.0,1199.85,7999.0,6799.15,4800.0,4800.0,1999.15,29.4,80,6,3,3,25,Festive Offer 15%,Marketplace
743,ORD000743,1,20260608,12,9,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
744,ORD000744,1,20260615,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
745,ORD000745,1,20260622,1,11,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Mobile App
746,ORD000746,1,20260629,1,12,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
747,ORD000747,1,20260706,1,13,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Marketplace
748,ORD000748,1,20260714,5,14,3,1999.0,499.75,5997.0,5497.25,700.0,2100.0,3397.25,61.8,80,3,3,0,8,Mega Sale 25%,Online
749,ORD000749,1,20260721,6,15,1,2999.0,449.85,2999.0,2549.15,1100.0,1100.0,1449.15,56.85,80,6,3,3,25,Festive Offer 15%,Mobile App
750,ORD000750,1,20260728,7,1,2,2499.0,249.9,4998.0,4748.1,900.0,1800.0,2948.1,62.09,80,3,3,0,25,Welcome Offer 10%,Marketplace
751,ORD000751,1,20260804,8,2,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
752,ORD000752,1,20260811,9,3,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
753,ORD000753,1,20260818,10,4,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
754,ORD000754,1,20260825,11,5,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,8,3,5,25,No Promotion,Marketplace
755,ORD000755,1,20260901,12,6,2,3499.0,0.0,6998.0,6998.0,1600.0,3200.0,3798.0,54.27,80,3,3,0,25,No Promotion,Marketplace
756,ORD000756,1,20260908,1,7,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,180,6,3,3,25,Festive Offer 15%,Online
757,ORD000757,1,20260915,1,8,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
758,ORD000758,1,20260922,1,9,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
759,ORD000759,1,20260930,1,10,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,3,3,0,8,Mega Sale 25%,Marketplace
760,ORD000760,1,20261007,5,11,2,1999.0,0.0,3998.0,3998.0,700.0,1400.0,2598.0,64.98,80,3,3,0,2,No Promotion,Online
761,ORD000761,1,20261014,6,12,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
762,ORD000762,1,20261021,7,13,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
763,ORD000763,1,20261028,8,14,1,27999.0,4199.85,27999.0,23799.15,15000.0,15000.0,8799.15,36.97,80,6,3,3,25,Festive Offer 15%,Marketplace
764,ORD000764,1,20261104,9,15,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
765,ORD000765,1,20261111,10,1,3,9999.0,999.9,29997.0,28997.1,4200.0,12600.0,16397.1,56.55,180,3,3,0,25,Welcome Offer 10%,Mobile App
766,ORD000766,1,20261118,11,2,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
767,ORD000767,1,20261125,12,3,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,8,3,5,25,No Promotion,Marketplace
768,ORD000768,1,20261202,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
769,ORD000769,1,20261209,1,5,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
770,ORD000770,1,20261217,1,6,2,4999.0,1249.75,9998.0,8748.25,1800.0,3600.0,5148.25,58.85,80,6,3,3,8,Mega Sale 25%,Marketplace
771,ORD000771,1,20261224,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
772,ORD000772,1,20261231,5,8,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
773,ORD000773,1,20260107,6,9,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
774,ORD000774,1,20260114,7,10,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,180,3,3,0,25,Welcome Offer 10%,Marketplace
775,ORD000775,1,20260121,8,11,2,27999.0,0.0,55998.0,55998.0,15000.0,30000.0,25998.0,46.43,80,3,3,0,25,No Promotion,Marketplace
776,ORD000776,1,20260128,9,12,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
777,ORD000777,1,20260204,10,13,1,9999.0,1499.85,9999.0,8499.15,4200.0,4200.0,4299.15,50.58,80,6,3,3,25,Festive Offer 15%,Mobile App
778,ORD000778,1,20260211,11,14,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
779,ORD000779,1,20260218,12,15,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,2,No Promotion,Marketplace
780,ORD000780,1,20260225,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,80,8,3,5,25,Welcome Offer 10%,Online
781,ORD000781,1,20260305,1,2,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,3,3,0,8,Mega Sale 25%,Mobile App
782,ORD000782,1,20260312,1,3,3,4999.0,0.0,14997.0,14997.0,1800.0,5400.0,9597.0,63.99,80,3,3,0,25,No Promotion,Marketplace
783,ORD000783,1,20260319,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Marketplace
784,ORD000784,1,20260326,5,5,1,1999.0,299.85,1999.0,1699.15,700.0,700.0,999.15,58.8,80,6,3,3,25,Festive Offer 15%,Online
785,ORD000785,1,20260402,6,6,2,2999.0,0.0,5998.0,5998.0,1100.0,2200.0,3798.0,63.32,80,3,3,0,25,No Promotion,Mobile App
786,ORD000786,1,20260409,7,7,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
787,ORD000787,1,20260416,8,8,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
788,ORD000788,1,20260423,9,9,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
789,ORD000789,1,20260430,10,10,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
790,ORD000790,1,20260507,11,11,2,7999.0,0.0,15998.0,15998.0,4800.0,9600.0,6398.0,39.99,80,3,3,0,25,No Promotion,Marketplace
791,ORD000791,1,20260514,12,12,1,3499.0,524.85,3499.0,2974.15,1600.0,1600.0,1374.15,46.2,80,6,3,3,25,Festive Offer 15%,Marketplace
792,ORD000792,1,20260522,1,13,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,180,3,3,0,8,Mega Sale 25%,Online
793,ORD000793,1,20260529,1,14,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,8,3,5,25,No Promotion,Mobile App
794,ORD000794,1,20260605,1,15,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
795,ORD000795,1,20260612,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,80,3,3,0,25,Welcome Offer 10%,Marketplace
796,ORD000796,1,20260619,5,2,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
797,ORD000797,1,20260626,6,3,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
798,ORD000798,1,20260703,7,4,1,2499.0,374.85,2499.0,2124.15,900.0,900.0,1224.15,57.63,80,6,3,3,2,Festive Offer 15%,Marketplace
799,ORD000799,1,20260710,8,5,3,27999.0,0.0,83997.0,83997.0,15000.0,45000.0,38997.0,46.43,80,3,3,0,25,No Promotion,Marketplace
800,ORD000800,1,20260717,9,6,2,15999.0,0.0,31998.0,31998.0,8500.0,17000.0,14998.0,46.87,80,3,3,0,25,No Promotion,Online
801,ORD000801,1,20260724,10,7,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,180,3,3,0,25,Welcome Offer 10%,Mobile App
802,ORD000802,1,20260731,11,8,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
803,ORD000803,1,20260808,12,9,1,3499.0,874.75,3499.0,2624.25,1600.0,1600.0,1024.25,39.03,80,3,3,0,8,Mega Sale 25%,Marketplace
804,ORD000804,1,20260815,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
805,ORD000805,1,20260822,1,11,2,4999.0,749.85,9998.0,9248.15,1800.0,3600.0,5648.15,61.07,80,6,3,3,25,Festive Offer 15%,Mobile App
806,ORD000806,1,20260829,1,12,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,8,3,5,25,No Promotion,Marketplace
807,ORD000807,1,20260905,1,13,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
808,ORD000808,1,20260912,5,14,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
809,ORD000809,1,20260919,6,15,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
810,ORD000810,1,20260926,7,1,2,2499.0,249.9,4998.0,4748.1,900.0,1800.0,2948.1,62.09,180,3,3,0,25,Welcome Offer 10%,Marketplace
811,ORD000811,1,20261003,8,2,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
812,ORD000812,1,20261010,9,3,1,15999.0,2399.85,15999.0,13599.15,8500.0,8500.0,5099.15,37.5,80,6,3,3,25,Festive Offer 15%,Online
813,ORD000813,1,20261017,10,4,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
814,ORD000814,1,20261025,11,5,1,7999.0,1999.75,7999.0,5999.25,4800.0,4800.0,1199.25,19.99,80,3,3,0,8,Mega Sale 25%,Marketplace
815,ORD000815,1,20261101,12,6,2,3499.0,0.0,6998.0,6998.0,1600.0,3200.0,3798.0,54.27,80,3,3,0,25,No Promotion,Marketplace
816,ORD000816,1,20261108,1,7,3,4999.0,499.9,14997.0,14497.1,1800.0,5400.0,9097.1,62.75,80,3,3,0,25,Welcome Offer 10%,Online
817,ORD000817,1,20261115,1,8,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,2,No Promotion,Mobile App
818,ORD000818,1,20261122,1,9,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
819,ORD000819,1,20261129,1,10,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,180,8,3,5,25,Festive Offer 15%,Marketplace
820,ORD000820,1,20261206,5,11,2,1999.0,0.0,3998.0,3998.0,700.0,1400.0,2598.0,64.98,80,3,3,0,25,No Promotion,Online
821,ORD000821,1,20261213,6,12,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
822,ORD000822,1,20261220,7,13,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
823,ORD000823,1,20261227,8,14,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
824,ORD000824,1,20260103,9,15,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
825,ORD000825,1,20260111,10,1,2,9999.0,2499.75,19998.0,17498.25,4200.0,8400.0,9098.25,52.0,80,3,3,0,8,Mega Sale 25%,Mobile App
826,ORD000826,1,20260118,11,2,1,7999.0,1199.85,7999.0,6799.15,4800.0,4800.0,1999.15,29.4,80,6,3,3,25,Festive Offer 15%,Marketplace
827,ORD000827,1,20260125,12,3,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
828,ORD000828,1,20260201,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Online
829,ORD000829,1,20260208,1,5,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
830,ORD000830,1,20260215,1,6,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Marketplace
831,ORD000831,1,20260222,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
832,ORD000832,1,20260301,5,8,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,8,3,5,25,No Promotion,Online
833,ORD000833,1,20260308,6,9,3,2999.0,449.85,8997.0,8547.15,1100.0,3300.0,5247.15,61.39,80,6,3,3,25,Festive Offer 15%,Mobile App
834,ORD000834,1,20260315,7,10,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
835,ORD000835,1,20260322,8,11,2,27999.0,0.0,55998.0,55998.0,15000.0,30000.0,25998.0,46.43,80,3,3,0,25,No Promotion,Marketplace
836,ORD000836,1,20260330,9,12,1,15999.0,3999.75,15999.0,11999.25,8500.0,8500.0,3499.25,29.16,80,3,3,0,2,Mega Sale 25%,Online
837,ORD000837,1,20260406,10,13,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,180,3,3,0,25,Welcome Offer 10%,Mobile App
838,ORD000838,1,20260413,11,14,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
839,ORD000839,1,20260420,12,15,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
840,ORD000840,1,20260427,1,1,2,4999.0,749.85,9998.0,9248.15,1800.0,3600.0,5648.15,61.07,80,6,3,3,25,Festive Offer 15%,Online
841,ORD000841,1,20260504,1,2,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
842,ORD000842,1,20260511,1,3,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
843,ORD000843,1,20260518,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
844,ORD000844,1,20260525,5,5,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
845,ORD000845,1,20260601,6,6,2,2999.0,0.0,5998.0,5998.0,1100.0,2200.0,3798.0,63.32,80,8,3,5,25,No Promotion,Mobile App
846,ORD000846,1,20260608,7,7,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,180,3,3,0,25,Welcome Offer 10%,Marketplace
847,ORD000847,1,20260616,8,8,1,27999.0,6999.75,27999.0,20999.25,15000.0,15000.0,5999.25,28.57,80,6,3,3,8,Mega Sale 25%,Marketplace
848,ORD000848,1,20260623,9,9,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
849,ORD000849,1,20260630,10,10,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
